square_feet,bedrooms,bathrooms,garage_spaces,year_built,lot_size,distance_to_city_center,school_rating,crime_rate,walkability_score,public_transport_score,parking_score,garden_size,energy_efficiency,renovation_score,price
84.44292861437248,3.0,1.0,2.0,1967.0,4840.301693024408,18.01933033633933,8.358762746023812,0.2649851115959777,63.04999400588179,53.154085664598625,33.27989433286338,779.4116546031198,56.8793048351869,57.76789707590831,466190.51184418943
321.9159698746653,3.0,1.0,1.0,1965.0,2839.494876843842,11.924854906598485,4.985938270294948,0.1,88.69603325391309,100.0,55.81931776942596,1168.061451472786,67.77774571854567,98.29490675936441,582421.1346946363
1068.8149514749398,2.0,3.0,1.0,1978.0,6030.588643248935,15.584168877649772,7.372832339488093,0.514093123905288,64.40013396251041,44.41938527560427,100.0,1285.253604177258,68.14111586772823,53.3143637993075,645254.8365703737
468.126776700528,5.0,3.0,2.0,1994.0,5835.176763285579,9.742198408386754,8.468963311955875,0.1,73.32876794741641,62.28654805756261,73.97205900360896,649.0708048788737,58.64503567771603,68.97756422533912,698800.0371560721
633.9111030346307,5.0,3.0,3.0,1971.0,6572.241095196491,12.410198986098246,8.448188405012186,0.8,59.70270675192436,100.0,60.724054607002415,1202.5148022220965,87.98083065674248,100.0,716928.1298064885
738.6455332021379,3.0,1.0,-0.0,1971.0,8032.788110507146,11.670882086224488,6.6894819023505026,0.3466861871383256,47.39592550652152,100.0,71.4407372256749,893.8955150494241,75.15505080285502,82.04236640784967,610022.7823920108
564.3681296487403,1.0,1.0,1.0,1997.0,5056.915162366317,12.363151729217028,4.266283273438347,0.1,85.0219890901462,28.698339074873587,63.594043909267164,1821.689077902267,69.37593022121833,30.0,533831.4285132278
133.42599576139548,3.0,2.0,1.0,1965.0,6335.096160739991,10.062609321648932,10.0,0.1763320180517909,76.66461069980043,95.98299641095335,93.5683863512744,850.2424812262612,98.76338402291404,55.718697640356424,585023.5043583481
381.30895782521264,1.0,2.0,2.0,1980.0,4433.414081164576,11.058962100928921,7.067875770269926,0.1238913405512716,36.70421997134474,96.8559063084341,45.37000845556801,1541.3124605011053,100.0,95.8266145812992,639517.786567002
934.296790522149,3.0,2.0,-0.0,2017.0,1651.0610790935093,14.102767514439485,7.368618128156207,0.1,93.93821897522704,58.06210430536058,70.6875061805292,1080.29471658588,67.60760751262457,67.81953160073073,639864.6965110991
149.2060085983344,1.0,4.0,1.0,2011.0,5437.318613514595,5.410119476946321,10.0,0.1,67.50226229299865,70.31395591915516,65.98721402349136,1183.755205270301,62.62121121937076,61.0735896953131,656702.8045224305
580.1344708629125,2.0,2.0,3.0,2011.0,2028.8792539260562,8.185807197801704,6.1089949571984565,0.8,73.93109553023149,90.6368907893727,87.79261591246873,1041.141994637712,98.1869488037116,75.34100531738518,675199.402965937
676.8627942912301,4.0,1.0,2.0,1975.0,5236.849091982789,14.379951912896448,7.936715845927459,0.1,79.87176971748386,41.02837906346091,60.61343637364896,1608.0258626142202,43.90428497082945,88.09314963819682,643078.7129257577
638.3715234756962,2.0,1.0,0.0,1968.0,3883.4448075838936,5.887963113639313,8.137928769672667,0.12149775527449255,55.64728816056675,70.27744144351952,40.25644370899934,892.9711146839913,72.86797686067061,72.00645911512292,597707.4043236661
900.9995053786606,1.0,2.0,1.0,1981.0,2889.351682815081,16.915972576646716,9.532660535912576,0.1,49.68009137663942,35.10479224789397,74.23758357657768,1505.1896566416317,41.14570427994575,63.52182293568156,544439.0927976439
1566.3694565012888,3.0,3.0,2.0,1975.0,4197.559056228328,14.796354130426035,10.0,0.24561992577157118,78.03423444197882,83.80287983422225,70.2518480156359,1048.8380492744159,79.95996582490899,74.48184963620834,774639.3140550798
587.9617033165106,4.0,2.0,0.0,1994.0,2783.967212038466,22.285022216252568,6.397470630851527,0.16825026353698058,64.72589388846892,81.15875563048748,74.92235458900808,1198.1339582827516,58.54607697883374,70.49555492993522,537803.8963881998
1380.54634999587,2.0,3.0,1.0,1958.0,4892.807802094193,13.362748372839683,5.691046655392622,0.8,55.44076270540418,65.49457383764403,96.37521949678279,961.586149494267,38.4319994660624,62.851323150053105,640050.4953090226
1353.203158195578,1.0,2.0,3.0,1979.0,662.2803085948981,6.609277268040521,2.5384646937052047,0.1804596471893483,30.901630208737537,74.50785164022541,52.3410694200286,496.1452611149063,41.880946728286546,40.94558194935185,577721.6643010282
139.49047237691366,2.0,4.0,0.0,1982.0,5360.992112156162,14.233855545041223,7.037998164519742,0.13610247206126844,69.1667995323733,70.31817316799263,69.29185121909298,815.9708589281597,85.7508664865373,82.20879639618987,591728.9035213853
357.98181289755973,1.0,2.0,0.0,2023.0,5228.338166976257,12.496292427908323,5.956233172589911,0.6469916201635185,50.551925207787576,100.0,59.720074433433226,860.9328308550914,67.67565473497226,45.53385904426993,575279.5425358159
319.7915397953856,2.0,2.0,1.0,2001.0,3012.349422285458,7.2465957667161875,6.739608934390477,0.8,80.0066641464125,54.50797304229377,70.88412349760905,1416.0551086105636,59.12396809077267,76.14407891795744,620314.5297543841
758.9284772135675,4.0,1.0,0.0,1977.0,5440.646583381836,14.679865796328087,9.189868111283857,0.8,72.01607740919549,100.0,100.0,1218.5088110367094,64.1481050018478,62.258315110501215,605028.214927093
304.3328038828749,1.0,3.0,1.0,1963.0,1250.268688996578,8.086107991452208,6.76702329473793,0.1,74.73434242052787,83.57099309242103,59.13596999247326,903.5969563462937,89.32250651060622,80.44041270221533,594451.0713743126
2022.884784556842,3.0,1.0,1.0,1993.0,4772.006894320747,9.419645949397582,8.746132132664199,0.7681900673083111,66.14787122478388,54.54332538222072,100.0,387.23263889254883,67.65179399310261,63.200325552969616,757970.9243673135
527.3631372093905,1.0,3.0,1.0,1990.0,4502.173765134131,3.8921225466923843,10.0,0.6960692131810806,66.8485479755392,65.56653055749798,59.46601334130797,1356.5866210628005,89.29262510384075,30.0,629508.7551096401
781.2305993138791,2.0,1.0,2.0,1975.0,7040.763748355359,9.64064607094613,4.3556540867199836,0.13512842056506608,85.71692826312301,48.51003220682384,70.0060992852458,1030.3680627906522,61.833266387086326,97.07224219093533,611996.0947239745
1380.4763453712808,6.0,3.0,2.0,1990.0,2748.258345709751,10.20692881153557,6.695245005457646,0.22738567708054017,68.35108081701694,83.74280612005957,52.4172781378463,40.70528822034851,81.7290626066722,100.0,811746.7944227635
160.82368559883787,2.0,1.0,0.0,1988.0,8097.278590048073,11.321273818036696,6.919332179571913,0.1,43.2686299937016,96.73314715517967,94.42589891370297,1066.9791902901177,63.79218017244869,76.40433155897658,573617.1432618084
1187.6365058301517,4.0,2.0,2.0,2023.0,9266.252153040208,13.534254928388464,5.963998634515775,0.13408997375461257,20.184965233983583,79.31235010557508,40.57673234486793,1338.7064923662397,100.0,62.47477183887739,787095.8131413239
956.2575830977806,3.0,1.0,0.0,2001.0,3076.954625341571,6.357355618892578,8.431732674328153,0.11291320759828133,58.38045971850708,70.64964109506488,20.0,1873.6186642549455,56.65553526226704,47.29217352253537,601610.8876867044
1001.3590946349109,1.0,4.0,1.0,2009.0,4669.834675258028,11.649793939202173,5.49177504041788,0.6126142354365511,93.28951694100012,50.70684822209887,68.41755555230982,1558.2153743911035,76.20958554011867,100.0,739386.2532738743
272.64777251704004,1.0,1.0,2.0,2015.0,3450.0743518720305,14.317186400949392,6.968873822259412,0.2663848464019344,68.34814849297419,85.39937462670446,100.0,980.427986515829,91.50443082363832,97.36188473629795,594465.8791219647
322.2297796997871,3.0,2.0,1.0,2008.0,2155.492580804652,5.693578993358682,10.0,0.1,74.06927271734446,54.87298509431393,48.3690399277121,1843.5708175362824,99.59888277780053,57.06854231514947,659247.8225310096
1133.3139417284453,3.0,3.0,0.0,1957.0,3202.400379512325,9.05492851158763,7.360589761006889,0.1,60.89602190367682,43.05492164837302,55.330358666434414,849.5870219838507,69.11453360310702,81.02034120452599,694036.0346610476
281.0161499637195,3.0,1.0,0.0,1979.0,4237.7246066531625,7.027481520254964,7.956281151111617,0.5291945049785342,47.904506527169666,89.7721758699835,98.03000693104316,395.570567689639,100.0,82.07426481088392,639213.6384825472
748.2060526764676,2.0,4.0,1.0,1969.0,6241.001798198326,3.1633676935752213,7.632547560519427,0.1,83.58746341148242,63.90664332488688,70.10410523789892,770.1973506212598,58.52593711414697,30.0,688523.0530898303
783.672048129845,2.0,2.0,2.0,1980.0,3307.3060169746805,15.737603083161211,8.639947284693573,0.3321474392937908,88.9372292329236,55.05565383026513,60.747105162374034,368.4823232114669,100.0,94.7323948428595,648417.0213153545
1057.0663499965597,6.0,2.0,0.0,1988.0,1438.2367198393972,0.9105064710048101,4.637618118808566,0.1,73.04267437728231,47.8138493500401,95.24555781343345,1462.9023207980297,58.61877218306853,71.00853528278886,718774.729730147
1081.0461310413089,5.0,3.0,2.0,2010.0,5543.881181881081,9.537003023658036,3.2620518483462466,0.49508609644004253,75.64001085109022,77.52777123778398,100.0,343.66971960036085,83.96798242658802,68.96163282447878,780211.8204512196
342.1224794332197,3.0,1.0,1.0,1995.0,4588.3202801573125,16.214312814291574,7.246858363407298,0.4248047291048559,21.185919704498318,66.31421996334576,51.43468322688008,1404.8287650741206,76.12695067864045,42.710582927654386,567122.8966528983
1385.5509858347796,4.0,4.0,1.0,1960.0,6201.466030291183,16.800840654140064,6.620613013095185,0.1,95.78406102813747,63.636829967641425,72.8395982774801,1156.8615914484535,96.9187001567663,51.87569335905578,727497.0606168145
742.3071291689174,5.0,2.0,0.0,2022.0,4806.246545621332,5.827297237836479,9.938688586632418,0.8,100.0,56.69622918533309,84.65729953638557,1611.1967188252875,100.0,62.98545742864268,762494.0887986158
84.52950568914514,3.0,3.0,2.0,1990.0,4425.388972886247,5.205980728146193,8.48134782867145,0.8,20.0,100.0,68.7996752205272,1192.6027164200902,96.17836618712371,66.20864526697,653975.3138565512
1009.2572795785275,4.0,2.0,-0.0,2001.0,3371.693486804793,6.589626009881085,9.304697277923852,0.1,88.46089654453525,78.12188037697334,40.793951295815546,1093.9708882163782,67.64037810785244,46.69596000069423,673432.565358885
292.91789093651585,5.0,2.0,0.0,1983.0,7280.50110534241,9.08919708071038,7.562423365168131,0.46948794683413075,65.35452994401055,70.2109142348205,78.37409156584737,993.0133857619634,87.58028309114015,46.3953653159926,657007.5178344705
1570.7285974161268,1.0,4.0,2.0,2003.0,8032.694931598395,8.963216156529977,7.258893285094889,0.1,72.22537038334978,83.4849661684953,75.81826803184663,1333.2712659913154,73.85597585012538,84.36980594634258,845191.3412210452
1260.9683006426778,4.0,3.0,-0.0,2002.0,8401.943038833,11.528505953748885,8.102873076351091,0.7615167186178646,81.0251184466942,47.21427681579464,65.32240793373263,814.6510423919091,65.96107862493963,100.0,782499.2570647768
630.3444064309205,5.0,2.0,2.0,1976.0,6157.857297142469,7.416929006199461,4.953493553248832,0.27933139759541487,70.39199233155257,53.951399202703264,100.0,1627.6748901442375,50.98093233811056,79.20084647720932,686918.8173417696
188.10803219515583,2.0,4.0,2.0,2014.0,6699.043973988248,4.859806704535682,7.137500113527144,0.19944610235528681,78.24561196287,57.677996935214324,73.07695320433282,738.9640477508201,62.96252407426968,52.66534658679374,690022.0119790715
873.3162938230873,2.0,1.0,0.0,1959.0,4518.594856305381,10.166116192584797,7.717472287993233,0.5962605048804359,82.60215991167465,68.82785848435056,75.33043299956401,870.5205826162434,47.068996725850845,79.03094982479013,559072.7456344584
1125.7240254355534,3.0,3.0,1.0,1969.0,1137.8770159319752,7.165060430786611,3.2679646529110182,0.1,58.090200150214265,63.30907942152754,99.07768977096272,2030.967478001807,96.45636538300843,87.79900192152174,721699.7877642313
1315.8268872875874,2.0,4.0,1.0,1975.0,6783.726044321497,6.366129310830785,5.244765286274189,0.1,78.89791790019768,87.01438788921294,56.85929525965352,1497.2791178708108,100.0,47.73410331770738,793842.5128110686
1458.0037098592493,2.0,2.0,1.0,1991.0,2940.7780578211987,13.441298553862069,8.095477957475122,0.1,66.25884967052674,71.90924082716593,35.62139174092306,1523.4772672141046,53.31252775409757,74.53863887600495,677002.0763657988
2231.038946561407,4.0,2.0,2.0,2002.0,3413.8318169134564,10.644499567081695,5.16455328427694,0.1,75.00377839960669,62.963014595031616,47.88891611204387,661.9627465128826,42.162291575449586,91.27600701757437,841249.2926324735
736.2493406608478,1.0,1.0,0.0,1970.0,3448.2570011075145,7.4210796624004995,5.375683272896863,0.1,44.92467336017954,74.5714417265505,40.75228536265219,1243.1766029123482,80.78224130504061,94.6475840003458,544744.6435476264
849.714229114517,3.0,1.0,1.0,1997.0,8995.68954725429,11.186174378155084,8.377324590292831,0.8,62.93080459427431,59.27591438919673,54.708042588891715,1069.5065905294875,100.0,100.0,739343.6717959164
1277.3915483475007,2.0,1.0,1.0,1984.0,4317.792944166589,15.494849979095687,8.116198744813415,0.6080806152573974,90.7189228062971,86.96879292908133,72.7381998150679,527.8544745721003,85.90498334734556,100.0,679080.7880962805
18.40093215539582,1.0,3.0,1.0,1979.0,1288.1334256231266,3.592545135655878,5.502376657952846,0.8,58.19570775599021,67.59005172201282,47.87311685845782,1050.8278807830145,53.91276996474765,79.7257460948179,558543.1377864247
129.06250686679584,4.0,3.0,2.0,1979.0,1502.573925162556,8.249044848229993,3.4029990096306517,0.1,66.60041627578138,46.554350061940944,83.88040174121484,1641.054195713256,82.73084076151335,63.84208069923106,615828.6119711039
345.1551057958328,1.0,1.0,1.0,2023.0,3788.6400001284037,7.89321596114779,8.242693479938204,0.6797500187580611,57.66449276960584,43.040084312656624,46.38055032671229,424.15944548282823,63.53915262453987,69.35915258639027,557481.1945758115
871.708815340738,1.0,1.0,1.0,1979.0,7093.425427551527,11.62629749114791,7.297095807185277,0.1,76.7316609091807,60.846308766418446,60.085881068502005,936.6679863261683,52.85115140905567,85.47115412413626,596826.6372036327
1171.3412091798612,5.0,2.0,0.0,1986.0,6774.581674533484,3.0947769842311255,7.607637191209752,0.5411244763403286,45.24675155345405,87.38312128778546,70.75875670895203,1341.6644964055347,100.0,54.73427791642837,785501.0040889243
1063.2683418361535,5.0,2.0,1.0,1981.0,5025.657287087371,14.931882529529686,5.5760535454821545,0.1,57.003462290051274,71.68336460371393,64.62708493380515,81.82010811480131,64.05247841513787,79.59654070733666,707963.567574652
1097.7454488196286,3.0,1.0,2.0,1989.0,1999.5562771061277,8.99823711102918,7.463684184269696,0.1,67.35661288711256,71.44557930768578,97.02145784826278,1443.095594292398,64.11514988727085,54.42325914359131,638387.9144703669
619.8891143469822,3.0,2.0,1.0,1990.0,5851.876221897177,8.3696983877399,7.768516273643257,0.8,84.82311648169829,57.18449451826839,42.123911082007,488.6108795061239,68.95604989074279,95.34256285449479,662302.6100901756
566.752310385901,5.0,3.0,1.0,1957.0,2704.6172203686656,17.6050311357969,5.102166958350326,0.6202398976004119,66.18993788004377,76.48114056443121,20.0,906.5519209190076,85.54814705529023,71.70418899267803,607560.3536309424
910.8210464864419,2.0,4.0,-0.0,1979.0,6534.0882577505545,15.683029432665833,5.825115113151957,0.1,61.18966111280376,46.24443616402817,20.0,2231.8878491649652,100.0,58.281673678455036,698396.3556366331
998.1387699434359,1.0,3.0,0.0,1958.0,5322.774099269018,17.811221053191456,6.6848760888924454,0.7902816294957677,80.34055289649515,87.17102940206757,59.036742421197026,666.3451972645207,51.18292940835637,64.91748353619793,578487.961099702
1265.0429023956826,2.0,2.0,-0.0,1990.0,4623.564831961987,14.035302811042595,8.026422100841703,0.4160065442040142,96.28563686059049,30.023249348015604,89.12346871121288,1662.6861293950956,49.45671080624143,100.0,658439.2175792744
409.3211521915269,5.0,2.0,3.0,2017.0,4451.777049238557,7.326245977045425,6.623026280482341,0.6456781905402627,58.19276616389338,84.99110074890257,50.35167519038126,784.7926456563578,100.0,35.57905748740674,720403.4966347225
1160.2284475380347,4.0,2.0,1.0,1997.0,7910.818964344058,15.17399565263118,4.8310587528424325,0.1,100.0,29.05666229673058,90.05159628543188,1181.9202171463064,86.18108578175557,69.09628943149676,714261.9233904936
738.4317823238662,3.0,3.0,2.0,2017.0,3374.9084597560286,11.689777770725126,5.815518310374371,0.6012901339891704,61.08699393940011,100.0,70.69775894178817,312.2445552156287,87.02248196760476,100.0,754741.8050076755
992.9783681293163,5.0,2.0,1.0,1994.0,9422.485900565123,13.630637606751868,10.0,0.1,40.402701889823724,75.5691757889482,100.0,623.8555891192659,69.8317266805727,62.26031801684619,712855.9974985005
322.43871032532354,4.0,1.0,2.0,1969.0,5048.438913345516,15.936930257823755,10.0,0.5117995327967305,100.0,48.64934171491454,68.40717217508569,1226.185898124867,66.25711469990902,98.24441110830858,590100.8149647416
844.5020552767411,3.0,2.0,0.0,2016.0,3869.225581759766,16.09128961309863,6.253992549477853,0.10371916132120507,58.907117839079824,32.99244630236317,87.00491038737772,764.4434882043497,43.24307256368104,84.30446536163504,618454.329908715
462.14099879223403,1.0,3.0,2.0,1997.0,7852.46851615953,6.933121857634067,8.909333632058773,0.1,56.62207016541571,63.35604567716133,47.37820509662316,699.7765172056627,55.49319918370486,81.45450638659645,643744.0066624843
172.43231401330252,6.0,1.0,1.0,1967.0,9105.944049003327,15.117653220926723,7.350573557867848,0.23617265924090491,58.7878472630538,20.0,62.47398550150008,1009.4095248702993,100.0,91.77539308433344,645280.2733398109
400.85137773077315,6.0,2.0,1.0,2014.0,8589.115727035576,15.22080438534536,8.363782979252623,0.1,55.38139920116162,69.33746054252406,74.47575903277797,991.788551963624,59.382624541593586,59.64777401927657,675067.5585784041
1145.4207849286677,1.0,3.0,1.0,2003.0,6130.394411675059,5.719049477039406,7.051733020576599,0.8,100.0,83.79827533109771,58.32092460659258,715.0853712044749,81.8553897104651,91.63310363539361,760121.6100205573
1381.5116514785182,2.0,3.0,1.0,2013.0,3077.0216018770707,5.690855742817719,5.5538603099681385,0.8,47.884394278805935,78.17032129975536,77.1805554481196,1038.7279073980692,67.31897127605978,49.92155964597004,733415.7723183221
526.6560891313916,6.0,1.0,1.0,2023.0,4606.861931566615,17.89428060186742,6.700075954207458,0.23269228346838514,95.07863594350961,67.98796649687625,64.59976025097596,1405.2709994734691,71.94081254488978,77.71054253683559,623530.7270660223
823.0031933681705,1.0,4.0,-0.0,1980.0,5040.212933738197,10.239126598923415,5.871607640279027,0.1,100.0,43.62063003394979,96.9029524090483,1179.8694875633942,63.16356359507729,73.59244545263847,644288.4027141669
771.302317462982,5.0,3.0,2.0,1982.0,1808.2120628517732,5.980257926362595,7.6146912334159405,0.1,55.84178118651849,64.74506504626991,83.04660676353359,1713.6526821446082,31.718798588250657,55.219426839535345,665383.5083251673
290.1678306539422,6.0,3.0,-0.0,1958.0,4260.946142333283,13.448539026225973,5.994050458897314,0.28822392456288093,66.51291484194329,74.50615844081884,86.52094342883012,781.6178813808913,97.62908157380973,67.37054808656664,621529.045599048
214.25843501450686,2.0,2.0,1.0,2004.0,4704.022504954293,13.832279799248543,9.865976553419156,0.23650609339750978,53.36057783842937,81.89018005262939,93.25979191354676,923.4597477592986,70.67913770330337,100.0,616567.8632670584
1731.379843190141,6.0,3.0,1.0,1963.0,3207.3333340560084,9.771446226770863,6.122950988790036,0.1,84.03764504118588,96.77039017162545,100.0,512.45057210653,93.93526449960876,60.288197759099816,809179.0146425695
1288.1135429982855,2.0,2.0,0.0,2009.0,10773.096123430645,3.7925845702974534,7.87709299765427,0.6353528826995882,81.68460413747462,46.326424309595396,80.34057126381744,417.8441128013952,66.11458390728069,91.02504420548443,818757.7143496447
779.2410153659642,2.0,1.0,1.0,1966.0,7201.599610845435,17.82727329979556,8.097757031040667,0.1,83.76694074076039,83.30212103042959,78.02116615387266,636.267146883164,91.37409960269235,44.81408896239924,577001.4452762976
803.211134905469,4.0,3.0,2.0,1984.0,4259.977940235744,11.84821096099047,6.7853957119915425,0.1,67.80780392148338,68.2327408158933,100.0,1280.4597239706193,63.3236102048798,64.82407874665795,685640.8079633923
1346.0533919912132,5.0,1.0,-0.0,1982.0,7581.516848244856,6.1206258841675805,7.157928091336169,0.1,43.28275191662773,84.48273118628995,46.00549469819573,1349.4598425403944,40.59020897537499,100.0,728800.7251362402
620.3999561166722,5.0,3.0,1.0,1975.0,3655.937846705846,15.831698557806261,8.818258705199105,0.37595943187840436,70.20103144468398,69.74902110767711,63.2628330142105,804.0260464028664,46.55586764288774,45.14935770554588,574552.4150835042
584.8453400226788,2.0,3.0,0.0,1974.0,1945.664286820705,13.517139583936544,4.385260435538072,0.1,65.83063578919185,94.1321630972783,72.52535472468136,507.67260757636876,42.68765191619701,48.8982126364661,532829.4042107647
1093.509619897595,1.0,1.0,1.0,1975.0,8163.030237463618,8.417394929981578,5.746118728897857,0.8,58.54533290513918,80.13816400585719,62.06239710244425,1520.426770031579,86.2464238229196,76.7769419288322,660682.3137364648
1298.2313077064919,2.0,2.0,2.0,1979.0,7543.3935830451155,1.8927368772388924,5.499482384616527,0.7444700027965186,77.06787594917914,81.9928728145007,47.69159992939588,1650.5649260892862,34.076044893308975,67.00067417658278,751515.2527070439
200.64788416102476,1.0,1.0,1.0,2023.0,7791.723394904195,19.620189219193744,8.82531827510345,0.5343514836247047,55.98183633234439,53.200742592556026,88.74027873638966,454.0597141324681,63.91017091849348,100.0,568112.0022930431
1816.4353220913836,1.0,2.0,3.0,1977.0,6944.7918034557215,8.882913759351695,1.0,0.4697993042910744,61.31345958611493,80.11956030080748,77.8627276704445,1044.1835410518256,41.94367426856826,71.89522151723992,704443.720758691
976.4040001665662,2.0,1.0,1.0,1974.0,3918.1757779803875,4.623352976402002,5.372137778805362,0.36748714427543205,40.84177863661345,50.74999994133484,95.05621890767303,1003.5070919237497,59.91073832905867,54.900069637471006,613111.7615635059
254.89579660028517,2.0,2.0,2.0,1967.0,3747.369447633986,0.7033161416997125,7.090982952661504,0.1,50.60512560730651,72.2107063494788,20.0,571.5740674361003,59.23904483019723,79.88127837951039,592935.2677344223
1236.160318360339,3.0,1.0,3.0,1975.0,3320.556315638448,14.752119190930252,5.846192688675194,0.3916710028691759,100.0,53.83403429289697,27.52208551380386,737.1224891596195,76.83511951554318,58.01214709111956,666790.4743816901
853.2177082156444,6.0,2.0,2.0,2002.0,6440.714996787017,4.840010543173805,6.34716474770381,0.8,88.7361135426612,94.39886398465663,45.421101870562154,1074.9360989676372,83.72577083463628,76.6522551789995,797147.3524597209
371.5195508259203,4.0,1.0,-0.0,1995.0,6735.610919084891,13.25333814396043,7.851821934202823,0.1,66.0385273970128,96.01250802111917,52.203104581177165,519.6102208775549,77.83762524491169,74.5481015798324,627119.1740788671
1121.1459968016507,4.0,3.0,-0.0,1969.0,7170.377832268723,13.568676098306799,7.655940780944466,0.3791959778762342,96.07748291862758,63.429255558229194,52.37717382244475,497.14350978873944,55.145088578058434,62.30835112559574,659206.8326373373
749.986070529332,3.0,1.0,3.0,1991.0,1460.9795272950555,24.212968640052296,6.442830552486571,0.8,80.1752666209861,37.43491904569651,45.7451877025039,1324.2733738164989,55.86513636715294,68.71379099761508,573344.8696355469
794.0814268798379,2.0,4.0,1.0,2004.0,6841.509130514477,16.433848781876268,8.508931657870239,0.1,97.25481653997925,94.91643109927008,64.26164848124648,1155.814411862365,73.41474221241393,58.60204161175788,660250.4569665006
1096.2651536588805,5.0,1.0,1.0,1992.0,4924.213836566339,8.482178373670425,6.838165324674623,0.5048180593419969,77.13945518533852,71.62556844112397,93.68513290392346,1361.413447492756,80.35989552782904,100.0,750124.5567075753
